Product Id;Product Handle;Product Title;Product Subtitle;Product Description;Product Status;Product Thumbnail;Product Weight;Product Length;Product Width;Product Height;Product HS Code;Product Origin Country;Product MID Code;Product Material;Product Collection Title;Product Collection Handle;Product Type;Product Tags;Product Category 1;Product Category 2;Product Category 3;Product Category 4;Product Category 5;Product Category 6;Product Category 7;Product Category 8;Product Category 9;Product Category 10;Product Sales Channel Id;Product Discountable;Product External Id;Product Profile Name;Product Profile Type;Variant Id;Variant Title;Variant SKU;Variant Barcode;Variant Inventory Quantity;Variant Allow Backorder;Variant Manage Inventory;Variant Weight;Variant Length;Variant Width;Variant Height;Variant HS Code;Variant Origin Country;Variant MID Code;Variant Material;Price EUR;Price USD;Option 1 Name;Option 1 Value;Image 1 Url;Image 2 Url
;plague-patrol-sewer-fiend-split;Split;Plague Patrol / Sewer Fiend;Split LP by the Czechian OSDM band Plague Patrol and the UK death/doom duo Sewer Fiend. Side A contains 2 huge tracks by Sewer Fiend full of dripping, oozing, gargantuan riffs with pummeling drums, groovy bass, and ghoulish vocals. Side B contains 3 unrelenting horror-filled tracks of classic death metal, full of vicious riffs and dreadful vocals.;published;https://assets.bigcartel.com/product_images/404230161/Plague+Patrol+Sewer+Fiend+Split+LP+12+Vinyl+Front.jpg?auto=format&fit=max&h=1000&w=1000;;;;;;;;;;;music_release;;pcat_01K8RYX4EG53A2TV0BWKAAZDPN;pcat_01K8RYXS707GTKTC6KCA3X7WRH;pcat_01K8RYX52WARJCK00H5SR09BCR;pcat_01K8RYX4ZFA6S7X2A1KS1244KM;pcat_01K8RYX56A3JFNYSMY8QZ8199P;pcat_01K8RYX5D4P6XWD3FNGGY2KFD8;;;;;sc_01K05XHYYRMX4YMQWAMF17YE86;true;113356320;default;default;;LP;PLAGUE-PATROL-SEWER-FIEND-SPLIT-LP;;97;true;true;;;;;;;;;;2000;Format;LP;https://assets.bigcartel.com/product_images/404230161/Plague+Patrol+Sewer+Fiend+Split+LP+12+Vinyl+Front.jpg?auto=format&fit=max&h=1000&w=1000;https://assets.bigcartel.com/product_images/404230155/Plague+Patrol+Sewer+Fiend+Split+LP+12+Vinyl+Back.jpg?auto=format&fit=max&h=1000&w=1000
;demo-tape-bundle-demo-tape-bundle;Demo Tape Bundle;Demo Tape Bundle;"4 modern demos, released the old school way. Discover the sounds of the underground. Available while supplies last.\n\nBundle Includes:\nRitual Execution - Demo 2024\nTaxidermia - Demo 2023\nEnvoys - Glimpe Beyond the Veil Demo 2024\nJagadjagal - Demo 2025";published;https://assets.bigcartel.com/product_images/411736713/Demo+Tape+Bundle.jpg?auto=format&fit=max&h=1000&w=1000;;;;;;;;;;;bundle;;pcat_01K8RYX4EG53A2TV0BWKAAZDPN;pcat_01K8RYX4RMEH05RXS2EA6200E5;pcat_01K8RYXCNWY9AE3C7YEX942K9R;pcat_01K8RYX52WARJCK00H5SR09BCR;pcat_01K8RYX4ZFA6S7X2A1KS1244KM;pcat_01K8RYX56A3JFNYSMY8QZ8199P;pcat_01K8RYX5D4P6XWD3FNGGY2KFD8;;;;sc_01K05XHYYRMX4YMQWAMF17YE86;true;115579509;default;default;;Cassette;DEMO-TAPE-BUNDLE-DEMO-TAPE-BUNDLE-CASSETTE;;134;true;true;;;;;;;;;;2400;Format;Cassette;https://assets.bigcartel.com/product_images/411736713/Demo+Tape+Bundle.jpg?auto=format&fit=max&h=1000&w=1000;
;perilaxe-occlusion-fumes-celestial-sanctuary-thorn-absolute-convergence;Absolute Convergence;Perilaxe Occlusion / Fumes / Celestial Sanctuary / Thorn;4-way split LP featuring a killer track each by Perilaxe Occlusion, Fumes, Celestial Sanctuary, and Thorn, pressed on hot-pink vinyl;published;https://assets.bigcartel.com/product_images/404229924/Absolute+Convergence+LP+12+Vinyl+Front.jpg?auto=format&fit=max&h=1000&w=1000;;;;;;;;;;;music_release;;pcat_01K8RYX4EG53A2TV0BWKAAZDPN;pcat_01K8RYXRSKASMTNZKZMTBEBWK6;pcat_01K8RYX52WARJCK00H5SR09BCR;pcat_01K8RYX4ZFA6S7X2A1KS1244KM;;;;;;;sc_01K05XHYYRMX4YMQWAMF17YE86;true;113356344;default;default;;LP;PERILAXE-OCCLUSION-FUMES-CELESTIAL-SANCTUARY-THORN-ABSOLUTE-CONVERGENCE-LP;;105;true;true;;;;;;;;;;1800;Format;LP;https://assets.bigcartel.com/product_images/404229924/Absolute+Convergence+LP+12+Vinyl+Front.jpg?auto=format&fit=max&h=1000&w=1000;https://assets.bigcartel.com/product_images/404229918/Absolute+Convergence+LP+12+Vinyl+Back.jpg?auto=format&fit=max&h=1000&w=1000
;ritual-execution-demo-2024;Demo 2024;Ritual Execution;Debut demo by the UK death metal trio Ritual Execution. Featuring 3 brutal tracks over about 12 and a half minutes, these mysterious lads waste no time showing what they're about. Thick and oozing, these tracks spew forth a blend of primal percussive blasts and ripping riffage, tied together with a triple vocal attack.;published;https://assets.bigcartel.com/product_images/404230188/Ritual+Execution+Demo+2024+MC+Front.jpg?auto=format&fit=max&h=1000&w=1000;;;;;;;;;;;music_release;;pcat_01K8RYX4EG53A2TV0BWKAAZDPN;pcat_01K8RYXV43F1GRSYGXQDFXHJMT;pcat_01K8RYX52WARJCK00H5SR09BCR;pcat_01K8RYX4ZFA6S7X2A1KS1244KM;;;;;;;sc_01K05XHYYRMX4YMQWAMF17YE86;true;113356302;default;default;;Cassette;RITUAL-EXECUTION-DEMO-2024-CASSETTE;;157;true;true;;;;;;;;;;900;Format;Cassette;https://assets.bigcartel.com/product_images/404230188/Ritual+Execution+Demo+2024+MC+Front.jpg?auto=format&fit=max&h=1000&w=1000;https://assets.bigcartel.com/product_images/404230185/Ritual+Execution+Demo+2024+MC+Back.jpg?auto=format&fit=max&h=1000&w=1000
;dromos-dromos;Dromos;Dromos;The absolutely crushing debut EP by UK funeral doom group Dromos. Equal parts melodic and massive, this monstrous display is a perfect introduction, and I'll certainly be awaiting what comes next.;published;https://assets.bigcartel.com/product_images/404230248/Dromos+Dromos+MC+Front.jpg?auto=format&fit=max&h=1000&w=1000;;;;;;;;;;;music_release;;pcat_01K8RYX4EG53A2TV0BWKAAZDPN;pcat_01K8RYXDXHWB01GJD3SHRMVD0F;pcat_01K8RYX56A3JFNYSMY8QZ8199P;pcat_01K8RYX4ZFA6S7X2A1KS1244KM;pcat_01K8RYX5D4P6XWD3FNGGY2KFD8;;;;;;sc_01K05XHYYRMX4YMQWAMF17YE86;true;113356263;default;default;;Cassette;DROMOS-DROMOS-CASSETTE;;42;true;true;;;;;;;;;;900;Format;Cassette;https://assets.bigcartel.com/product_images/404230248/Dromos+Dromos+MC+Front.jpg?auto=format&fit=max&h=1000&w=1000;https://assets.bigcartel.com/product_images/404230242/Dromos+Dromos+MC+Back.jpg?auto=format&fit=max&h=1000&w=1000
;rotten-entrails-as-the-slurry-consumes;As the Slurry Consumes;Rotten Entrails;Debut full-length by the Brazilian death metal maniacs Rotten Entrails. Featuring 51 minutes on 10 tracks, these guys present a blend of old school distorted riffs with drippy, cavernous vocals, creating a sound which could fit in with any era of death metal. Varied drumming and ripping guitar leads prevent any sort of monotony, making the long runtime feel just right.;published;https://assets.bigcartel.com/product_images/396793302/Rotten+Entrails+As+the+Slurry+Consumes+CD+Front.jpg?auto=format&fit=max&h=1000&w=1000;;;;;;;;;;;music_release;;pcat_01K8RYX4EG53A2TV0BWKAAZDPN;pcat_01K8RYXVBC4J5HM5WSWZVWZ121;pcat_01K8RYX52WARJCK00H5SR09BCR;pcat_01K8RYX4ZFA6S7X2A1KS1244KM;;;;;;;sc_01K05XHYYRMX4YMQWAMF17YE86;true;111162207;default;default;;CD;ROTTEN-ENTRAILS-AS-THE-SLURRY-CONSUMES-CD;;65;true;true;;;;;;;;;;1200;Format;CD;https://assets.bigcartel.com/product_images/396793302/Rotten+Entrails+As+the+Slurry+Consumes+CD+Front.jpg?auto=format&fit=max&h=1000&w=1000;https://assets.bigcartel.com/product_images/396793305/Rotten+Entrails+As+the+Slurry+Consumes+CD+Back.jpg?auto=format&fit=max&h=1000&w=1000
;ecocide-metamorphosis;Metamorphosis;Ecocide;The second full-length by the Dutch death/thrash group Ecocide. A full 10 years from their debut, Ecocide return with their incredibly catchy riffs and old-school sounds, squeezing 9 killer tracks into 34 minutes. Notably influenced by pioneering Dutch bands such as Pestilence and Asphyx, these guys capture those tried-and-true sounds and push the envelope further into a fast frenzy of thrashy madness.;published;https://assets.bigcartel.com/product_images/404143311/Ecocide+Metamorphosis+CD+Front.jpg?auto=format&fit=max&h=1000&w=1000;;;;;;;;;;;music_release;;pcat_01K8RYX4EG53A2TV0BWKAAZDPN;pcat_01K8RYXE7FKFQQ7HFB5PJF2VMQ;pcat_01K8RYX52WARJCK00H5SR09BCR;pcat_01K8RYX4ZFA6S7X2A1KS1244KM;;;;;;;sc_01K05XHYYRMX4YMQWAMF17YE86;true;113243010;default;default;;CD;ECOCIDE-METAMORPHOSIS-CD;;182;true;true;;;;;;;;;;1300;Format;CD;https://assets.bigcartel.com/product_images/404143311/Ecocide+Metamorphosis+CD+Front.jpg?auto=format&fit=max&h=1000&w=1000;https://assets.bigcartel.com/product_images/404143308/Ecocide+Metamorphosis+CD+Back.jpg?auto=format&fit=max&h=1000&w=1000
;apparition-disgraced-emanations-from-a-tranquil-state;Disgraced Emanations from a Tranquil State;Apparition;The latest explosion of death metal from the California quartet Apparition. The perfect blend of old-school Incantation style death metal, with a modern proggy lean similar to the early days of Tomb Mold.  An aptly fitting title, as this nearly 40-minute album is anything but tranquil.;published;https://assets.bigcartel.com/product_images/386529645/Apparition+Disgraced+Emanations+from+a+Tranquil+State+CD+Front.jpg?auto=format&fit=max&h=1000&w=1000;;;;;;;;;;;music_release;;pcat_01K8RYX4EG53A2TV0BWKAAZDPN;pcat_01K8RYX6BP2KDRRG0KFCD3T3A2;pcat_01K8RYX52WARJCK00H5SR09BCR;pcat_01K8RYX4ZFA6S7X2A1KS1244KM;;;;;;;sc_01K05XHYYRMX4YMQWAMF17YE86;true;107688846;default;default;;CD;APPARITION-DISGRACED-EMANATIONS-FROM-A-TRANQUIL-STATE-CD;;250;true;true;;;;;;;;;;1300;Format;CD;https://assets.bigcartel.com/product_images/386529645/Apparition+Disgraced+Emanations+from+a+Tranquil+State+CD+Front.jpg?auto=format&fit=max&h=1000&w=1000;https://assets.bigcartel.com/product_images/386529654/Apparition+Disgraced+Emanations+from+a+Tranquil+State+CD+Back.jpg?auto=format&fit=max&h=1000&w=1000
;necrotum-defleshed-exhumation;Defleshed Exhumation;Necrotum;Third full-length by the Romanian maniacs Necrotum, featuring 9 tracks in 36 minutes which sit somewhere between tech, prog, and old-school death metal. Brutally heavy and unpredictable, the trios sound reminds of classic Cryptopsy or Suffocation with some more modern Tomb Mold style proggy parts mixed in. A major step forward in experimentation and instrumentation from their much simpler earlier works.;published;https://assets.bigcartel.com/product_images/404143317/Necrotum+Defleshed+Exhumation+CD+Front.jpg?auto=format&fit=max&h=1000&w=1000;;;;;;;;;;;music_release;;pcat_01K8RYX4EG53A2TV0BWKAAZDPN;pcat_01K8RYXQ5V92V9DBRVQQSQH7Q2;pcat_01K8RYX52WARJCK00H5SR09BCR;pcat_01K8RYX4ZFA6S7X2A1KS1244KM;;;;;;;sc_01K05XHYYRMX4YMQWAMF17YE86;true;113242974;default;default;;CD;NECROTUM-DEFLESHED-EXHUMATION-CD;;46;true;true;;;;;;;;;;1300;Format;CD;https://assets.bigcartel.com/product_images/404143317/Necrotum+Defleshed+Exhumation+CD+Front.jpg?auto=format&fit=max&h=1000&w=1000;https://assets.bigcartel.com/product_images/404143314/Necrotum+Defleshed+Exhumation+CD+Back.jpg?auto=format&fit=max&h=1000&w=1000
;devotion-astral-catacombs;Astral Catacombs;Devotion;Third full-length by the death metal quintet Devotion from Valencia, Spain. Tight and simple riffing sets the stage on these 10 tracks, laying the foundation for blasting drums, brutal vocals, and chilling melodies by the lead guitars. Classic ODSM style with a pummeling and uncompromising momentum.;published;https://assets.bigcartel.com/product_images/404143335/Devotion+Astral+Catacombs+CD+Front.jpg?auto=format&fit=max&h=1000&w=1000;;;;;;;;;;;bundle;;pcat_01K8RYX4EG53A2TV0BWKAAZDPN;pcat_01K8RYX4RMEH05RXS2EA6200E5;pcat_01K8RYXCZE4HNTVP7XXNKSP1JM;pcat_01K8RYX52WARJCK00H5SR09BCR;pcat_01K8RYX4ZFA6S7X2A1KS1244KM;;;;;;sc_01K05XHYYRMX4YMQWAMF17YE86;true;113242959;default;default;;CD;DEVOTION-ASTRAL-CATACOMBS-CD;;82;true;true;;;;;;;;;;800;Format;CD;https://assets.bigcartel.com/product_images/404143335/Devotion+Astral+Catacombs+CD+Front.jpg?auto=format&fit=max&h=1000&w=1000;https://assets.bigcartel.com/product_images/404143332/Devotion+Astral+Catacombs+CD+Back.jpg?auto=format&fit=max&h=1000&w=1000
;intolerance-waking-nightmares-of-an-endless-void;Waking Nightmares of an Endless Void;Intolerance;Sophomore album by the Spanish death metal quartet Intolerance. Face-ripping, skull-crushing death metal featuring memorable riffs and searing leads, these guys waste no time in letting you know what you're in for. The murky atmosphere and harrowing vocals compliment the raw, gritty production exceedingly well, making this a for-sure repeat listen.;published;https://assets.bigcartel.com/product_images/404143347/Intolerance+Waking+Nightmares+of+an+Endless+Void+CD+Front.jpg?auto=format&fit=max&h=1000&w=1000;;;;;;;;;;;music_release;;pcat_01K8RYX4EG53A2TV0BWKAAZDPN;pcat_01K8RYXK683PWGBBDGQNH1KB3B;pcat_01K8RYX52WARJCK00H5SR09BCR;pcat_01K8RYX4ZFA6S7X2A1KS1244KM;;;;;;;sc_01K05XHYYRMX4YMQWAMF17YE86;true;113242926;default;default;;CD;INTOLERANCE-WAKING-NIGHTMARES-OF-AN-ENDLESS-VOID-CD;;210;true;true;;;;;;;;;;1300;Format;CD;https://assets.bigcartel.com/product_images/404143347/Intolerance+Waking+Nightmares+of+an+Endless+Void+CD+Front.jpg?auto=format&fit=max&h=1000&w=1000;https://assets.bigcartel.com/product_images/404143344/Intolerance+Waking+Nightmares+of+an+Endless+Void+CD+Back.jpg?auto=format&fit=max&h=1000&w=1000
;morbus-grave-feasting-the-macabre;Feasting the Macabre;Morbus Grave;The latest full-length offering by Italian death metallers Morbus Grave. Sick, damp, bloody, and disgusting, these 5 lunatics take the slimy sounds of their debut and kick it up a notch, leaving us with this festering slab of madness that would make the boys in Autopsy blush. All this adds up to a somehow catchy and groovy half hour of death metal deliciousness.;published;https://assets.bigcartel.com/product_images/404143380/Morbus+Grave+Feasting+the+Macabre+CD+Front.jpg?auto=format&fit=max&h=1000&w=1000;;;;;;;;;;;music_release;;pcat_01K8RYX4EG53A2TV0BWKAAZDPN;pcat_01K8RYXPE86HRNMSTG5ST22KNN;pcat_01K8RYX52WARJCK00H5SR09BCR;pcat_01K8RYX4ZFA6S7X2A1KS1244KM;;;;;;;sc_01K05XHYYRMX4YMQWAMF17YE86;true;113242914;default;default;;CD;MORBUS-GRAVE-FEASTING-THE-MACABRE-CD;;123;true;true;;;;;;;;;;1300;Format;CD;https://assets.bigcartel.com/product_images/404143380/Morbus+Grave+Feasting+the+Macabre+CD+Front.jpg?auto=format&fit=max&h=1000&w=1000;https://assets.bigcartel.com/product_images/404143377/Morbus+Grave+Feasting+the+Macabre+CD+Back.jpg?auto=format&fit=max&h=1000&w=1000
;krypticy-the-non-return;The Non-Return;Krypticy;The second (and unfortunately probably final) full-length by death metal gang Krypticy from Spain. Incredibly catchy riffs and charismatic vocals over blasting drums make it impossible to not bang your head for the majority of these 36 minutes. For fans of any era of death metal, this one really has a timeless sound.;published;https://assets.bigcartel.com/product_images/404143488/Krypticy+The+Non-Return+CD+Front.jpg?auto=format&fit=max&h=1000&w=1000;;;;;;;;;;;music_release;;pcat_01K8RYX4EG53A2TV0BWKAAZDPN;pcat_01K8RYXKX1FR7X1FAX56JXZM9K;pcat_01K8RYX52WARJCK00H5SR09BCR;pcat_01K8RYX4ZFA6S7X2A1KS1244KM;;;;;;;sc_01K05XHYYRMX4YMQWAMF17YE86;true;113242890;default;default;;CD;KRYPTICY-THE-NON-RETURN-CD;;170;true;true;;;;;;;;;;1300;Format;CD;https://assets.bigcartel.com/product_images/404143488/Krypticy+The+Non-Return+CD+Front.jpg?auto=format&fit=max&h=1000&w=1000;https://assets.bigcartel.com/product_images/404143491/Krypticy+The+Non-Return+CD+Back.jpg?auto=format&fit=max&h=1000&w=1000
;reckless-manslaughter-sinking-into-filth;Sinking into Filth;Reckless Manslaughter;The fourth full-length by long standing, uncompromising German death metal quintet Reckless Manslaughter. Pure brutal old-school death interspersed with doom parts and bone-crushing blasts, these guys have taken their influences from Bolt Thrower and Cannibal Corpse and molded them into their own signature and iconic sound. The mid-paced melodies throughout are enough to pummel you down and have you begging for more.;published;https://assets.bigcartel.com/product_images/404143599/Reckless+Manslaughter+Sinking+Into+Filth+CD+Front.jpg?auto=format&fit=max&h=1000&w=1000;;;;;;;;;;;music_release;;pcat_01K8RYX4EG53A2TV0BWKAAZDPN;pcat_01K8RYXTBYMW8FJRFQTN9WCC8M;pcat_01K8RYX52WARJCK00H5SR09BCR;pcat_01K8RYX4ZFA6S7X2A1KS1244KM;;;;;;;sc_01K05XHYYRMX4YMQWAMF17YE86;true;113242881;default;default;;CD;RECKLESS-MANSLAUGHTER-SINKING-INTO-FILTH-CD;;156;true;true;;;;;;;;;;1300;Format;CD;https://assets.bigcartel.com/product_images/404143599/Reckless+Manslaughter+Sinking+Into+Filth+CD+Front.jpg?auto=format&fit=max&h=1000&w=1000;https://assets.bigcartel.com/product_images/404143596/Reckless+Manslaughter+Sinking+Into+Filth+CD+Back.jpg?auto=format&fit=max&h=1000&w=1000
;mystic-charm-shadows-of-the-unknown;Shadows of the Unknown;Mystic Charm;Classic 1994 full-length by the Dutch death/doomers Mystic Charm re-issued courtesy of Memento Mori Records. Shadows of the Unkown opens with slow, atmospheric soundscapes and gradually buildsx into the crushingly heavy mid-paced death metal that burrows deep into your brain and sticks with you for weeks.;published;https://assets.bigcartel.com/product_images/404143638/Mystic+Charm+Shadows+of+the+Unknown+CD+Front.jpg?auto=format&fit=max&h=1000&w=1000;;;;;;;;;;;music_release;;pcat_01K8RYX4EG53A2TV0BWKAAZDPN;pcat_01K8RYXPZ3FNWPCG7PYX9KY8GQ;pcat_01K8RYX52WARJCK00H5SR09BCR;pcat_01K8RYX4ZFA6S7X2A1KS1244KM;pcat_01K8RYX56A3JFNYSMY8QZ8199P;pcat_01K8RYX5D4P6XWD3FNGGY2KFD8;;;;;sc_01K05XHYYRMX4YMQWAMF17YE86;true;113242866;default;default;;CD;MYSTIC-CHARM-SHADOWS-OF-THE-UNKNOWN-CD;;114;true;true;;;;;;;;;;1300;Format;CD;https://assets.bigcartel.com/product_images/404143638/Mystic+Charm+Shadows+of+the+Unknown+CD+Front.jpg?auto=format&fit=max&h=1000&w=1000;https://assets.bigcartel.com/product_images/404143635/Mystic+Charm+Shadows+of+the+Unknown+CD+Back.jpg?auto=format&fit=max&h=1000&w=1000
;coffin-lurker-foul-and-defiled;Foul and Defiled;Coffin Lurker;The debut and currently only output from the Dutch death/doom duo Coffin Lurker, available for the first time on CD courtesy of Memento Mori. As damp, murky, and foreboding as the cover art, these 5 plodding tracks of Spectral Voice style atmospheric death doom may very well suck your soul down into the rotting soil, to be trampled underfoot for all eternity.;published;https://assets.bigcartel.com/product_images/404143656/Coffin+Lurker+Foul+and+Defiled+CD+Front.jpg?auto=format&fit=max&h=1000&w=1000;;;;;;;;;;;bundle;;pcat_01K8RYX4EG53A2TV0BWKAAZDPN;pcat_01K8RYX4RMEH05RXS2EA6200E5;pcat_01K8RYX9KAE1GKDYSP0ZQ1HRFS;pcat_01K8RYX52WARJCK00H5SR09BCR;pcat_01K8RYX4ZFA6S7X2A1KS1244KM;pcat_01K8RYX56A3JFNYSMY8QZ8199P;pcat_01K8RYX5D4P6XWD3FNGGY2KFD8;;;;sc_01K05XHYYRMX4YMQWAMF17YE86;true;113242827;default;default;;CD;COFFIN-LURKER-FOUL-AND-DEFILED-CD;;236;true;true;;;;;;;;;;800;Format;CD;https://assets.bigcartel.com/product_images/404143656/Coffin+Lurker+Foul+and+Defiled+CD+Front.jpg?auto=format&fit=max&h=1000&w=1000;https://assets.bigcartel.com/product_images/404143653/Coffin+Lurker+Foul+and+Defiled+CD+Back.jpg?auto=format&fit=max&h=1000&w=1000
;concrete-icon-voracious-streams;Voracious Streams;Concrete Icon;The latest (third) full-length by Finnish death metal quartet Concrete Icon. Lightning fast and laden with tasty pinch harmonics, the new lineup has breathed fresh breath into their sound, making for a thicker, slimier approach than their previous offerings.;published;https://assets.bigcartel.com/product_images/404143707/Concrete+Icon+Voracious+Streams+CD+Front.jpg?auto=format&fit=max&h=1000&w=1000;;;;;;;;;;;music_release;;pcat_01K8RYX4EG53A2TV0BWKAAZDPN;pcat_01K8RYX9PQ58XVEC96QK03M04T;pcat_01K8RYX52WARJCK00H5SR09BCR;pcat_01K8RYX4ZFA6S7X2A1KS1244KM;;;;;;;sc_01K05XHYYRMX4YMQWAMF17YE86;true;113242803;default;default;;CD;CONCRETE-ICON-VORACIOUS-STREAMS-CD;;107;true;true;;;;;;;;;;1300;Format;CD;https://assets.bigcartel.com/product_images/404143707/Concrete+Icon+Voracious+Streams+CD+Front.jpg?auto=format&fit=max&h=1000&w=1000;https://assets.bigcartel.com/product_images/404143710/Concrete+Icon+Voracious+Streams+CD+Back.jpg?auto=format&fit=max&h=1000&w=1000
;ataudes-tempus-edax-rerum;Tempus Edax Rerum;Ataudes;Sophomore release by the Argentinian black/death trio Ataudes. Powerful and atmospheric, Ataudes take a huge leap forward over their already impressive debut album, utilizing dissonant phrasing and experimental timing, evoking that huge, crushing, atmospheric barrage that's reminiscent of Immolation or Incantation.;published;https://assets.bigcartel.com/product_images/404143776/Ataudes+Tempus+Edax+Rerum+CD+Front.jpg?auto=format&fit=max&h=1000&w=1000;;;;;;;;;;;music_release;;pcat_01K8RYX4EG53A2TV0BWKAAZDPN;pcat_01K8RYX6S0CJ9AGW55BM73CH21;pcat_01K8RYX52WARJCK00H5SR09BCR;pcat_01K8RYX4ZFA6S7X2A1KS1244KM;;;;;;;sc_01K05XHYYRMX4YMQWAMF17YE86;true;113242731;default;default;;CD;ATAUDES-TEMPUS-EDAX-RERUM-CD;;195;true;true;;;;;;;;;;1300;Format;CD;https://assets.bigcartel.com/product_images/404143776/Ataudes+Tempus+Edax+Rerum+CD+Front.jpg?auto=format&fit=max&h=1000&w=1000;https://assets.bigcartel.com/product_images/404143773/Ataudes+Tempus+Edax+Rerum+CD+Back.jpg?auto=format&fit=max&h=1000&w=1000
;insineratehymn-irreverance-of-the-divine;Irreverance of the Divine;Insineratehymn;The Los Angeles death metal quartet Insineratehymn return with their third full-length, Irreverance of the Divine. Classic OSDM with a Swedish tone but an American style. Riff after riff after riff of punch you in the mouth death metal.;published;https://assets.bigcartel.com/product_images/404143854/Insineratehymn+Irreverance+of+the+Divine+CD+Front.jpg?auto=format&fit=max&h=1000&w=1000;;;;;;;;;;;music_release;;pcat_01K8RYX4EG53A2TV0BWKAAZDPN;pcat_01K8RYXK346PHB0W87KMVDC47P;pcat_01K8RYX52WARJCK00H5SR09BCR;pcat_01K8RYX4ZFA6S7X2A1KS1244KM;;;;;;;sc_01K05XHYYRMX4YMQWAMF17YE86;true;113242692;default;default;;CD;INSINERATEHYMN-IRREVERANCE-OF-THE-DIVINE-CD;;26;true;true;;;;;;;;;;1300;Format;CD;https://assets.bigcartel.com/product_images/404143854/Insineratehymn+Irreverance+of+the+Divine+CD+Front.jpg?auto=format&fit=max&h=1000&w=1000;https://assets.bigcartel.com/product_images/404143851/Insineratehymn+Irreverance+of+the+Divine+CD+Back.jpg?auto=format&fit=max&h=1000&w=1000
;eyemaster-conjuration-of-flesh;Conjuration of Flesh;Eyemaster;"Debut EP by the German death metal trio Eyemaster on bright pink vinyl! Featuring 4 tracks in roughly 20 minutes, these guys managed to pack a massive amount of old-school Swedish style death into a small package. Complete with chainsaw tone, soaring leads, and brooding, doomy segments, Eyemaster perfectly captures that malevolent early 90's feel. Vinyl includes 12"" insert and download code.";published;https://assets.bigcartel.com/product_images/403251861/Eyemaster+Conjuration+of+Flesh+Vinyl+12+LP+Front.jpg?auto=format&fit=max&h=1000&w=1000;;;;;;;;;;;music_release;;pcat_01K8RYX4EG53A2TV0BWKAAZDPN;pcat_01K8RYXFA4JMSKSE86BZXCP14R;pcat_01K8RYX52WARJCK00H5SR09BCR;pcat_01K8RYX4ZFA6S7X2A1KS1244KM;;;;;;;sc_01K05XHYYRMX4YMQWAMF17YE86;true;113065413;default;default;;LP;EYEMASTER-CONJURATION-OF-FLESH-LP;;99;true;true;;;;;;;;;;2200;Format;LP;https://assets.bigcartel.com/product_images/403251861/Eyemaster+Conjuration+of+Flesh+Vinyl+12+LP+Front.jpg?auto=format&fit=max&h=1000&w=1000;https://assets.bigcartel.com/product_images/403251858/Eyemaster+Conjuration+of+Flesh+Vinyl+12+LP+Back.jpg?auto=format&fit=max&h=1000&w=1000
;haemophagus-stream-of-shadows;Stream of Shadows;Haemophagus;"Third and final full-length by the Italian grinding death trio Haemophagus. 14 tracks of catchy riffs, air-tight drumming, and some of the most unhinged lyrical themes you're likely ever to hear. It may be best said by the band themselves: ""'Stream of Shadows' is a relentlessly unpredictable multi-colored bullet piercing through molten layers of brain matter."" Vinyl includes a 12"" insert, A3 poster, sticker, and download code.";published;https://assets.bigcartel.com/product_images/403252011/Haemophagus+Stream+of+Shadows+Vinyl+12+LP+Front.jpg?auto=format&fit=max&h=1000&w=1000;;;;;;;;;;;music_release;;pcat_01K8RYX4EG53A2TV0BWKAAZDPN;pcat_01K8RYXHY91ZVBN7X97VN91RH5;pcat_01K8RYX52WARJCK00H5SR09BCR;pcat_01K8RYX4ZFA6S7X2A1KS1244KM;pcat_01K8RYX59V56GJWATG39CG145P;;;;;;sc_01K05XHYYRMX4YMQWAMF17YE86;true;113065251;default;default;;LP;HAEMOPHAGUS-STREAM-OF-SHADOWS-LP;;49;true;true;;;;;;;;;;1800;Format;LP;https://assets.bigcartel.com/product_images/403252011/Haemophagus+Stream+of+Shadows+Vinyl+12+LP+Front.jpg?auto=format&fit=max&h=1000&w=1000;https://assets.bigcartel.com/product_images/403252014/Haemophagus+Stream+of+Shadows+Vinyl+12+LP+Back.jpg?auto=format&fit=max&h=1000&w=1000
;filthdigger-filthdigger;Filthdigger;Filthdigger;"Self-titled compilation by the Norwegian old-school death metal crew Filthdigger, bringing together 6 riff-filled tracks from previous demos/splits and including a cover of the classic Autopsy track ""Ridden with Disease"". Classic no-frills death served up on a 12"" platter, complete with art insert and download code.";published;https://assets.bigcartel.com/product_images/403252026/Filthdigger+Filthdigger+Vinyl+12+LP+Front.jpg?auto=format&fit=max&h=1000&w=1000;;;;;;;;;;;bundle;;pcat_01K8RYX4EG53A2TV0BWKAAZDPN;pcat_01K8RYX4RMEH05RXS2EA6200E5;pcat_01K8RYXFQQ24S6A06N2RA2N8S0;pcat_01K8RYX52WARJCK00H5SR09BCR;pcat_01K8RYX4ZFA6S7X2A1KS1244KM;;;;;;sc_01K05XHYYRMX4YMQWAMF17YE86;true;113064852;default;default;;LP;FILTHDIGGER-FILTHDIGGER-LP;;178;true;true;;;;;;;;;;1700;Format;LP;https://assets.bigcartel.com/product_images/403252026/Filthdigger+Filthdigger+Vinyl+12+LP+Front.jpg?auto=format&fit=max&h=1000&w=1000;https://assets.bigcartel.com/product_images/403252023/Filthdigger+Filthdigger+Vinyl+12+LP+Back.jpg?auto=format&fit=max&h=1000&w=1000
